wh_id,location_id,item_number,actual_qty,type,print_zone,aisle_sequence,picking_flow_as_int
AVP1,81-36-B06,856670,24.0,I,Z05,53,534034
AVP1,81-36-B07,118476,33.0,I,Z05,53,534034
AVP1,81-36-B08,91909,18.0,I,Z05,53,534034
AVP1,81-36-B09,174863,6.0,I,Z05,53,534034
AVP1,81-36-B10,135666,12.0,I,Z05,53,534034
AVP1,81-36-B11,239584,42.0,I,Z05,53,534034
AVP1,81-36-B12,676950,16.0,I,Z05,53,534034
AVP1,81-36-B13,1530206,47.0,I,Z05,53,534034
AVP1,81-36-B14,98882,38.0,I,Z05,53,534034
AVP1,81-36-B15,99695,4.0,I,Z05,53,534034
AVP1,81-36-B16,72403,18.0,I,Z05,53,534034
AVP1,81-36-B17,56249,18.0,I,Z05,53,534034
AVP1,81-36-B18,158600,6.0,I,Z05,53,534034
AVP1,81-36-B19,736190,26.0,I,Z05,53,534034
AVP1,81-36-B20,1545358,12.0,I,Z05,53,534034
AVP1,81-36-B21,81844,12.0,I,Z05,53,534034
AVP1,81-36-B22,61110,18.0,I,Z05,53,534034
AVP1,81-36-B23,1294542,34.0,I,Z05,53,534034
AVP1,81-36-B24,278534,63.0,I,Z05,53,534034
AVP1,81-36-C01,70474,10.0,I,Z05,53,534036
AVP1,81-36-C02,741174,50.0,I,Z05,53,534037
AVP1,81-37-A01,122657,12.0,I,Z05,53,534050
AVP1,81-37-A02,143288,1.0,I,Z05,53,534051
AVP1,81-37-B01,64738,7.0,I,Z05,53,534052
AVP1,81-37-B02,166076,21.0,I,Z05,53,534052
AVP1,81-37-B03,1379926,1.0,I,Z05,53,534052
AVP1,81-37-B04,1223694,5.0,I,Z05,53,534052
AVP1,81-37-B05,266523,19.0,I,Z05,53,534052
AVP1,81-37-B06,145059,16.0,I,Z05,53,534052
AVP1,81-37-B07,101846,27.0,I,Z05,53,534052
AVP1,81-37-B08,212542,19.0,I,Z05,53,534052
AVP1,81-37-B09,98869,194.0,I,Z05,53,534052
AVP1,81-37-B10,158605,13.0,I,Z05,53,534052
AVP1,81-37-B11,1300942,33.0,I,Z05,53,534052
AVP1,81-37-B12,59189,16.0,I,Z05,53,534052
AVP1,81-37-B13,54415,48.0,I,Z05,53,534052
AVP1,81-37-B14,1322094,4.0,I,Z05,53,534052
AVP1,81-37-B15,736142,16.0,I,Z05,53,534052
AVP1,81-37-B16,211875,24.0,I,Z05,53,534052
AVP1,81-37-B17,137033,11.0,I,Z05,53,534052
AVP1,81-37-B18,331985,6.0,I,Z05,53,534052
AVP1,81-37-B19,969430,11.0,I,Z05,53,534052
AVP1,81-37-B20,1444294,16.0,I,Z05,53,534052
AVP1,81-37-B21,92417,10.0,I,Z05,53,534052
AVP1,81-37-B22,63977,3.0,I,Z05,53,534052
AVP1,81-37-B23,136581,4.0,I,Z05,53,534052
AVP1,81-37-B24,63502,18.0,I,Z05,53,534052
AVP1,81-37-C01,202253,5.0,I,Z05,53,534054
AVP1,81-37-C02,328624,16.0,I,Z05,53,534055
AVP1,81-38-A01,156889,7.0,I,Z05,53,534102
AVP1,81-38-A02,919174,81.0,I,Z05,53,534103
AVP1,81-38-B01,109113,8.0,I,Z05,53,534109
AVP1,81-38-B02,913798,42.0,I,Z05,53,534117
AVP1,81-38-B03,312208,1.0,I,Z05,53,534118
AVP1,81-38-B04,506502,48.0,I,Z05,53,534119
AVP1,81-38-B05,1083574,30.0,I,Z05,53,534120
AVP1,81-38-B06,694630,21.0,I,Z05,53,534121
AVP1,81-38-B07,204054,9.0,I,Z05,53,534122
AVP1,81-38-C01,223430,69.0,I,Z05,53,534123
AVP1,81-38-C02,187059,39.0,I,Z05,53,534124
AVP1,81-38-C03,368283,60.0,I,Z05,53,534125
AVP1,81-38-C04,807942,14.0,I,Z05,53,534126
AVP1,81-38-C05,65579,18.0,I,Z05,53,534127
AVP1,81-38-C06,175176,23.0,I,Z05,53,534128
AVP1,81-38-C07,89636,6.0,I,Z05,53,534129
AVP1,81-39-A01,105789,6.0,I,Z05,53,534157
AVP1,81-39-A02,264640,72.0,I,Z05,53,534158
AVP1,81-39-B01,1184326,71.0,I,Z05,53,534164
AVP1,81-39-B02,954734,50.0,I,Z05,53,534165
AVP1,81-39-B03,937582,9.0,I,Z05,53,534166
AVP1,81-39-B04,1549462,32.0,I,Z05,53,534167
AVP1,81-39-B05,1081990,4.0,I,Z05,53,534168
AVP1,81-39-B06,342260,8.0,I,Z05,53,534169
AVP1,81-39-B07,135670,22.0,I,Z05,53,534170
AVP1,81-39-C01,969334,30.0,I,Z05,53,534171
AVP1,81-39-C02,869742,6.0,I,Z05,53,534172
AVP1,81-39-C03,263175,32.0,I,Z05,53,534173
AVP1,81-39-C04,68148,68.0,I,Z05,53,534174
AVP1,81-39-C05,887470,34.0,I,Z05,53,534200
AVP1,81-39-C06,100643,29.0,I,Z05,53,534201
AVP1,81-39-C07,117184,30.0,I,Z05,53,534202
AVP1,81-40-A01,199465,363.0,I,Z05,53,534231
AVP1,81-40-A02,184392,6.0,I,Z05,53,534232
AVP1,81-40-B01,1027926,61.0,I,Z05,53,534238
AVP1,81-40-B02,140250,4.0,I,Z05,53,534239
AVP1,81-40-B03,1271022,24.0,I,Z05,53,534240
AVP1,81-40-B04,1301350,16.0,I,Z05,53,534241
AVP1,81-40-B05,1081998,4.0,I,Z05,53,534242
AVP1,81-40-B06,248361,31.0,I,Z05,53,534249
AVP1,81-40-B07,509630,20.0,I,Z05,53,534250
AVP1,81-40-C01,127689,12.0,I,Z05,53,534251
AVP1,81-40-C02,531046,15.0,I,Z05,53,534252
AVP1,81-40-C03,250597,18.0,I,Z05,53,534253
AVP1,81-40-C04,166270,25.0,I,Z05,53,534254
AVP1,81-40-C05,315507,46.0,I,Z05,53,534255
AVP1,81-40-C06,918302,48.0,I,Z05,53,534256
AVP1,81-40-C07,155765,10.0,I,Z05,53,534257
AVP1,81-41-A01,1038646,31.0,I,Z05,53,534904
AVP1,81-41-A02,277421,2.0,I,Z05,53,534905
AVP1,81-41-B01,261311,29.0,I,Z05,53,534918
AVP1,81-41-B02,898366,11.0,I,Z05,53,534919
AVP1,81-41-B03,261305,7.0,I,Z05,53,534920
AVP1,81-41-B04,157071,9.0,I,Z05,53,534921
AVP1,81-41-B05,97915,10.0,I,Z05,53,534922
AVP1,81-41-B06,199282,32.0,I,Z05,53,534923
AVP1,81-41-B07,104434,4.0,I,Z05,53,534924
AVP1,81-41-C01,208547,18.0,I,Z05,53,534925
AVP1,81-41-C02,1477006,17.0,I,Z05,53,534926
AVP1,81-41-C03,90062,8.0,I,Z05,53,534927
AVP1,81-41-C04,123358,18.0,I,Z05,53,534928
AVP1,81-41-C05,578174,38.0,I,Z05,53,534929
AVP1,81-41-C06,192218,11.0,I,Z05,53,534930
AVP1,81-41-C07,182594,3.0,I,Z05,53,534931
AVP1,81-42-A01,200691,22.0,I,Z05,53,534959
AVP1,81-42-A02,938302,19.0,I,Z05,53,534960
AVP1,81-42-B01,125018,24.0,I,Z05,53,534966
AVP1,81-42-B02,1548846,3.0,I,Z05,53,534967
AVP1,81-42-B03,1308134,23.0,I,Z05,53,534968
AVP1,81-42-B04,1601262,188.0,I,Z05,53,534969
AVP1,81-42-B05,285085,9.0,I,Z05,53,534970
AVP1,81-42-B06,362854,90.0,I,Z05,53,534971
AVP1,81-42-B07,63188,29.0,I,Z05,53,534972
AVP1,81-42-C01,183652,4.0,I,Z05,53,534973
AVP1,81-42-C02,525950,6.0,I,Z05,53,534974
AVP1,81-42-C03,142901,25.0,I,Z05,53,535000
AVP1,81-42-C04,1131238,52.0,I,Z05,53,535001
AVP1,81-42-C05,152678,1.0,I,Z05,53,535002
AVP1,81-42-C06,371301,30.0,I,Z05,53,535003
AVP1,81-42-C07,113502,49.0,I,Z05,53,535004
AVP1,81-43-A01,315631,6.0,I,Z05,53,535033
AVP1,81-43-A02,136760,4.0,I,Z05,53,535034
AVP1,81-43-B01,709558,28.0,I,Z05,53,535040
AVP1,81-43-B02,212607,42.0,I,Z05,53,535041
AVP1,81-43-B03,158451,42.0,I,Z05,53,535042
AVP1,81-43-B04,60627,8.0,I,Z05,53,535049
AVP1,81-43-B05,308494,6.0,I,Z05,53,535050
AVP1,81-43-B06,1373622,10.0,I,Z05,53,535051
AVP1,81-43-B07,1399822,24.0,I,Z05,53,535052
AVP1,81-43-C01,103200,99.0,I,Z05,53,535053
AVP1,81-43-C02,1172566,54.0,I,Z05,53,535054
AVP1,81-43-C03,206060,14.0,I,Z05,53,535055
AVP1,81-43-C04,104049,108.0,I,Z05,53,535056
AVP1,81-43-C05,62730,55.0,I,Z05,53,535057
AVP1,81-43-C06,85710,6.0,I,Z05,53,535058
AVP1,81-43-C07,198708,9.0,I,Z05,53,535059
AVP1,81-44-A01,258962,72.0,I,Z05,53,535106
AVP1,81-44-A02,289634,2.0,I,Z05,53,535107
AVP1,81-44-B01,1308214,20.0,I,Z05,53,535120
AVP1,81-44-B02,254284,50.0,I,Z05,53,535121
AVP1,81-44-B03,155229,45.0,I,Z05,53,535122
AVP1,81-44-B04,369026,7.0,I,Z05,53,535123
AVP1,81-44-B05,175174,6.0,I,Z05,53,535124
AVP1,81-44-B06,532286,16.0,I,Z05,53,535125
AVP1,81-44-B07,58034,10.0,I,Z05,53,535126
AVP1,81-44-C01,109993,1.0,I,Z05,53,535127
AVP1,81-44-C02,265813,36.0,I,Z05,53,535128
AVP1,81-44-C03,336745,8.0,I,Z05,53,535129
AVP1,81-44-C04,931646,19.0,I,Z05,53,535130
AVP1,81-44-C05,278515,111.0,I,Z05,53,535131
AVP1,81-44-C06,1221606,67.0,I,Z05,53,535132
AVP1,81-44-C07,266790,86.0,I,Z05,53,535133
AVP1,81-45-A01,174370,1.0,I,Z05,53,535161
AVP1,81-45-A02,113685,37.0,I,Z05,53,535162
AVP1,81-45-B01,109194,16.0,I,Z05,53,535168
AVP1,81-45-B02,184497,5.0,I,Z05,53,535169
AVP1,81-45-B03,99730,13.0,I,Z05,53,535170
AVP1,81-45-B04,216889,26.0,I,Z05,53,535171
AVP1,81-45-B05,846198,30.0,I,Z05,53,535172
AVP1,81-45-B06,103189,2.0,I,Z05,53,535173
AVP1,81-45-B07,1264470,16.0,I,Z05,53,535174
AVP1,81-45-C01,91196,21.0,I,Z05,53,535200
AVP1,81-45-C02,1130790,46.0,I,Z05,53,535201
AVP1,81-45-C03,84643,23.0,I,Z05,53,535202
AVP1,81-45-C04,966806,46.0,I,Z05,53,535203
AVP1,81-45-C05,177854,12.0,I,Z05,53,535204
AVP1,81-45-C06,791094,13.0,I,Z05,53,535205
AVP1,81-45-C07,135683,9.0,I,Z05,53,535206
AVP1,81-46-A01,530094,139.0,I,Z05,53,535235
AVP1,81-46-A02,175427,5.0,I,Z05,53,535236
AVP1,81-46-B01,1109166,33.0,I,Z05,53,535242
AVP1,81-46-B02,270853,14.0,I,Z05,53,535249
AVP1,81-46-B03,969334,6.0,I,Z05,53,535250
AVP1,81-46-B04,68371,10.0,I,Z05,53,535251
AVP1,81-46-B05,82825,3.0,I,Z05,53,535252
AVP1,81-46-B06,71788,47.0,I,Z05,53,535253
AVP1,81-46-B07,336573,25.0,I,Z05,53,535254
AVP1,81-46-C01,104715,7.0,I,Z05,53,535255
AVP1,81-46-C02,277196,6.0,I,Z05,53,535256
AVP1,81-46-C03,141016,5.0,I,Z05,53,535257
AVP1,81-46-C04,856814,9.0,I,Z05,53,535258
AVP1,81-46-C05,226597,18.0,I,Z05,53,535259
AVP1,81-46-C06,1080622,34.0,I,Z05,53,535260
AVP1,81-46-C07,247097,1.0,I,Z05,53,535261
AVP1,81-47-A01,224265,1.0,I,Z05,53,535308
AVP1,81-47-A02,173559,8.0,I,Z05,53,535309
AVP1,81-47-B01,954782,25.0,I,Z05,53,535322
AVP1,81-47-B02,532286,59.0,I,Z05,53,535323
AVP1,81-47-B03,181180,9.0,I,Z05,53,535324
AVP1,81-47-B04,527582,20.0,I,Z05,53,535325
AVP1,81-47-B05,61430,12.0,I,Z05,53,535326
AVP1,81-47-B06,142640,14.0,I,Z05,53,535327
AVP1,81-47-B07,261480,14.0,I,Z05,53,535328
AVP1,81-47-C01,655558,4.0,I,Z05,53,535329
AVP1,81-47-C02,97854,10.0,I,Z05,53,535330
AVP1,81-47-C03,315526,42.0,I,Z05,53,535331
AVP1,81-47-C04,569430,10.0,I,Z05,53,535332
AVP1,81-47-C05,93978,11.0,I,Z05,53,535333
AVP1,81-47-C06,279404,45.0,I,Z05,53,535334
AVP1,81-47-C07,1194742,50.0,I,Z05,53,535335
AVP1,81-48-A02,344908,22.0,I,Z05,53,535423
AVP1,81-48-B01,323018,8.0,I,Z05,53,535438
AVP1,81-48-B02,269621,5.0,I,Z05,53,535439
AVP1,81-48-B03,141047,14.0,I,Z05,53,535440
AVP1,81-48-B04,725566,16.0,I,Z05,53,535441
AVP1,81-48-B05,234843,79.0,I,Z05,53,535442
AVP1,81-48-B06,842022,5.0,I,Z05,53,535449
AVP1,81-48-B07,131304,14.0,I,Z05,53,535450
AVP1,81-48-B08,269524,9.0,I,Z05,53,535451
AVP1,81-48-B09,369101,9.0,I,Z05,53,535452
AVP1,81-48-B10,1499574,9.0,I,Z05,53,535453
AVP1,81-48-B11,161211,14.0,I,Z05,53,535454
AVP1,81-48-B12,54422,13.0,I,Z05,53,535455
AVP1,81-48-B13,58561,12.0,I,Z05,53,535456
AVP1,81-48-B14,228216,41.0,I,Z05,53,535457
AVP1,81-48-B15,711126,134.0,I,Z05,53,535458
AVP1,81-48-B16,119025,123.0,I,Z05,53,535459
AVP1,81-48-C01,362040,9.0,I,Z05,53,535460
AVP1,81-48-C02,1268686,17.0,I,Z05,53,535461
AVP1,81-48-C03,252776,21.0,I,Z05,53,535462
AVP1,81-48-C04,63205,15.0,I,Z05,53,535463
AVP1,81-48-C05,1358270,39.0,I,Z05,53,535464
AVP1,81-48-C06,1033598,17.0,I,Z05,53,535465
AVP1,81-48-C07,291547,26.0,I,Z05,53,535466
AVP1,81-48-C08,228411,19.0,I,Z05,53,535467
AVP1,81-48-C09,1096782,83.0,I,Z05,53,535468
AVP1,81-48-C10,70599,6.0,I,Z05,53,535469
AVP1,81-48-C11,973558,23.0,I,Z05,53,535470
AVP1,81-48-C12,311455,4.0,I,Z05,53,535471
AVP1,81-48-C13,609398,12.0,I,Z05,53,535472
AVP1,81-48-C14,704374,23.0,I,Z05,53,535473
AVP1,81-48-C15,291547,16.0,I,Z05,53,535474
AVP1,81-48-C16,99056,36.0,I,Z05,53,535500
AVP1,81-49-A01,877246,55.0,I,Z05,53,535618
AVP1,81-49-A02,1352078,15.0,I,Z05,53,535619
AVP1,81-49-B01,158604,1.0,I,Z05,53,535642
AVP1,81-49-B02,195433,16.0,I,Z05,53,535649
AVP1,81-49-B03,1110046,18.0,I,Z05,53,535650
AVP1,81-49-B04,1549918,22.0,I,Z05,53,535651
AVP1,81-49-B05,242109,53.0,I,Z05,53,535652
AVP1,81-49-B06,954174,32.0,I,Z05,53,535653
AVP1,81-49-B07,1036758,119.0,I,Z05,53,535654
AVP1,81-49-B08,363881,58.0,I,Z05,53,535655
AVP1,81-49-B09,174835,16.0,I,Z05,53,535656
AVP1,81-49-B10,192184,10.0,I,Z05,53,535657
AVP1,81-49-B11,710862,8.0,I,Z05,53,535658
AVP1,81-49-B12,535854,3.0,I,Z05,53,535659
AVP1,81-49-B13,329273,10.0,I,Z05,53,535660
AVP1,81-49-B14,165739,14.0,I,Z05,53,535661
AVP1,81-49-B15,845342,19.0,I,Z05,53,535662
AVP1,81-49-B16,364413,7.0,I,Z05,53,535663
AVP1,81-49-B17,363895,43.0,I,Z05,53,535664
AVP1,81-49-B18,1294654,18.0,I,Z05,53,535665
AVP1,81-49-B19,1331326,10.0,I,Z05,53,535666
AVP1,81-49-B20,67287,37.0,I,Z05,53,535667
AVP1,81-49-B21,1073734,11.0,I,Z05,53,535668
AVP1,81-49-B22,363320,82.0,I,Z05,53,535669
AVP1,81-49-B23,727726,5.0,I,Z05,53,535670
AVP1,81-49-C01,71350,14.0,I,Z05,53,535672
AVP1,81-49-C02,118143,12.0,I,Z05,53,535673
AVP1,81-49-C03,195695,52.0,I,Z05,53,535674
AVP1,81-49-C04,266471,28.0,I,Z05,53,535700
AVP1,81-49-C05,304161,57.0,I,Z05,53,535701
AVP1,81-49-C06,1441254,22.0,I,Z05,53,535702
AVP1,81-49-C07,1271046,23.0,I,Z05,53,535703
AVP1,81-49-C08,368947,1.0,I,Z05,53,535704
AVP1,81-49-C09,190786,21.0,I,Z05,53,535705
AVP1,81-49-C10,346465,12.0,I,Z05,53,535706
AVP1,81-49-C11,1350286,94.0,I,Z05,53,535707
AVP1,81-49-C12,336536,19.0,I,Z05,53,535708
AVP1,81-49-C13,242111,34.0,I,Z05,53,535709
AVP1,81-49-C14,632894,24.0,I,Z05,53,535717
AVP1,81-49-C15,59171,61.0,I,Z05,53,535718
AVP1,81-49-C16,291569,50.0,I,Z05,53,535719
AVP1,81-49-C17,65321,42.0,I,Z05,53,535720
AVP1,81-49-C18,1107974,27.0,I,Z05,53,535721
AVP1,81-49-C19,242111,100.0,I,Z05,53,535722
AVP1,81-49-C20,915542,21.0,I,Z05,53,535723
AVP1,81-49-C21,946582,6.0,I,Z05,53,535724
AVP1,81-49-C22,65318,10.0,I,Z05,53,535725
AVP1,81-49-C23,1071086,1.0,I,Z05,53,535726
AVP1,81-49-C24,153980,8.0,I,Z05,53,535727
AVP1,82-05-A01,899902,8.0,P,Z05,54,543007
AVP1,82-05-A02,952014,8.0,P,Z05,54,543006
AVP1,82-05-C01,229216,10.0,I,Z05,54,543018
AVP1,82-05-C02,152730,53.0,I,Z05,54,543017
AVP1,82-05-C03,569574,3.0,I,Z05,54,543009
AVP1,82-05-C04,90153,9.0,I,Z05,54,543008
AVP1,82-06-A01,234067,5.0,I,Z05,54,542969
AVP1,82-06-A02,747862,30.0,I,Z05,54,542970
AVP1,82-06-B01,1632374,64.0,I,Z05,54,542971
AVP1,82-06-B02,1016302,85.0,I,Z05,54,542972
AVP1,82-06-C01,308792,23.0,I,Z05,54,542973
AVP1,82-06-C02,317904,48.0,I,Z05,54,542974
AVP1,82-07-A01,313859,25.0,I,Z05,54,542957
AVP1,82-07-A02,1222606,68.0,I,Z05,54,542958
AVP1,82-07-B02,228605,62.0,I,Z05,54,542960
AVP1,82-07-C01,181558,16.0,I,Z05,54,542961
AVP1,82-07-C02,145476,72.0,I,Z05,54,542962
AVP1,82-08-A01,306349,17.0,I,Z05,54,542939
AVP1,82-08-A02,126900,10.0,I,Z05,54,542940
AVP1,82-08-B01,297574,48.0,I,Z05,54,542941
AVP1,82-08-B02,160339,418.0,I,Z05,54,542942
AVP1,82-08-C01,257180,76.0,I,Z05,54,542949
AVP1,82-08-C02,1206854,109.0,I,Z05,54,542950
AVP1,82-09-A01,604934,24.0,I,Z05,54,542927
AVP1,82-09-A02,152797,577.0,I,Z05,54,542928
AVP1,82-09-B01,181558,10.0,I,Z05,54,542929
AVP1,82-09-B02,103010,32.0,I,Z05,54,542930
AVP1,82-09-C01,1351326,241.0,I,Z05,54,542931
AVP1,82-09-C02,276481,630.0,I,Z05,54,542932
AVP1,82-10-A01,165103,26.0,I,Z05,54,542908
AVP1,82-10-A02,836038,21.0,I,Z05,54,542909
AVP1,82-10-B01,266763,221.0,I,Z05,54,542917
AVP1,82-10-B02,49213,23.0,I,Z05,54,542918
AVP1,82-10-C01,1344934,163.0,I,Z05,54,542919
AVP1,82-10-C02,282134,48.0,I,Z05,54,542920
AVP1,82-11-A01,264668,31.0,I,Z05,54,542871
AVP1,82-11-A02,223265,65.0,I,Z05,54,542872
AVP1,82-11-B01,1041790,20.0,I,Z05,54,542874
AVP1,82-11-B02,662974,6.0,I,Z05,54,542874
AVP1,82-11-B03,71022,46.0,I,Z05,54,542874
AVP1,82-11-B04,633670,39.0,I,Z05,54,542874
AVP1,82-11-B05,1457454,24.0,I,Z05,54,542874
AVP1,82-11-B06,291540,23.0,I,Z05,54,542874
AVP1,82-11-B07,73462,37.0,I,Z05,54,542874
AVP1,82-11-C01,1216494,32.0,I,Z05,54,542900
AVP1,82-11-C02,229214,15.0,I,Z05,54,542901
AVP1,82-12-A01,1391726,11.0,I,Z05,54,542859
AVP1,82-12-A02,79984,3.0,I,Z05,54,542860
AVP1,82-12-B01,56243,49.0,I,Z05,54,542862
AVP1,82-12-B02,84585,6.0,I,Z05,54,542862
AVP1,82-12-B03,679798,16.0,I,Z05,54,542862
AVP1,82-12-B04,163877,14.0,I,Z05,54,542862
AVP1,82-12-B05,1662606,52.0,I,Z05,54,542862
AVP1,82-12-B06,122402,11.0,I,Z05,54,542862
AVP1,82-12-B07,347605,27.0,I,Z05,54,542862
AVP1,82-12-C01,119204,27.0,I,Z05,54,542863
AVP1,82-12-C02,76751,37.0,I,Z05,54,542864
AVP1,82-13-A01,753982,14.0,I,Z05,54,542841
AVP1,82-13-A02,316366,25.0,I,Z05,54,542842
AVP1,82-13-B01,124254,9.0,I,Z05,54,542850
AVP1,82-13-B02,216078,12.0,I,Z05,54,542850
AVP1,82-13-B03,1301398,6.0,I,Z05,54,542850
AVP1,82-13-B04,646294,17.0,I,Z05,54,542850
AVP1,82-13-B05,1036934,27.0,I,Z05,54,542850
AVP1,82-13-B06,899174,102.0,I,Z05,54,542850
AVP1,82-13-B07,223416,5.0,I,Z05,54,542850
AVP1,82-13-C01,816662,55.0,I,Z05,54,542851
AVP1,82-13-C02,719542,41.0,I,Z05,54,542852
AVP1,82-14-A01,787038,5.0,I,Z05,54,542829
AVP1,82-14-A02,741694,19.0,I,Z05,54,542830
AVP1,82-14-B01,204422,20.0,I,Z05,54,542832
AVP1,82-14-B02,189121,30.0,I,Z05,54,542832
AVP1,82-14-B03,106778,4.0,I,Z05,54,542832
AVP1,82-14-B04,363163,9.0,I,Z05,54,542832
AVP1,82-14-B05,91114,24.0,I,Z05,54,542832
AVP1,82-14-B06,54622,65.0,I,Z05,54,542832
AVP1,82-14-B07,103020,48.0,I,Z05,54,542832
AVP1,82-14-C02,1065470,126.0,I,Z05,54,542834
AVP1,82-15-A01,312141,41.0,I,Z05,54,542817
AVP1,82-15-A02,346603,24.0,I,Z05,54,542818
AVP1,82-15-B01,126899,18.0,I,Z05,54,542820
AVP1,82-15-B02,657942,2.0,I,Z05,54,542820
AVP1,82-15-B03,201694,48.0,I,Z05,54,542820
AVP1,82-15-B04,1441774,22.0,I,Z05,54,542820
AVP1,82-15-B05,90402,2.0,I,Z05,54,542820
AVP1,82-15-B06,78053,3.0,I,Z05,54,542820
AVP1,82-15-B07,232977,47.0,I,Z05,54,542820
AVP1,82-15-C01,706158,43.0,I,Z05,54,542821
AVP1,82-15-C02,317897,25.0,I,Z05,54,542822
AVP1,82-16-A01,747878,1.0,I,Z05,54,542774
AVP1,82-16-A02,990878,36.0,I,Z05,54,542773
AVP1,82-16-B01,685742,6.0,I,Z05,54,542800
AVP1,82-16-B02,838958,5.0,I,Z05,54,542800
AVP1,82-16-B03,255313,39.0,I,Z05,54,542800
AVP1,82-16-B04,819182,40.0,I,Z05,54,542800
AVP1,82-16-B05,201694,44.0,I,Z05,54,542800
AVP1,82-16-B06,338608,32.0,I,Z05,54,542800
AVP1,82-16-B07,1182470,56.0,I,Z05,54,542800
AVP1,82-16-C01,616846,46.0,I,Z05,54,542803
AVP1,82-16-C02,315704,67.0,I,Z05,54,542802
AVP1,82-17-A01,913062,367.0,I,Z05,54,542762
AVP1,82-17-A02,206891,3.0,I,Z05,54,542761
AVP1,82-17-B01,353076,21.0,I,Z05,54,542763
AVP1,82-17-B02,90626,18.0,I,Z05,54,542763
AVP1,82-17-B03,192165,2.0,I,Z05,54,542763
AVP1,82-17-B04,1022862,20.0,I,Z05,54,542763
AVP1,82-17-B05,124829,2.0,I,Z05,54,542763
AVP1,82-17-B06,111363,9.0,I,Z05,54,542763
AVP1,82-17-B07,112574,17.0,I,Z05,54,542763
AVP1,82-17-C01,244662,14.0,I,Z05,54,542766
AVP1,82-17-C02,608270,113.0,I,Z05,54,542765
AVP1,82-18-A01,1530870,71.0,I,Z05,54,542750
AVP1,82-18-A02,696886,24.0,I,Z05,54,542749
AVP1,82-18-B01,207543,16.0,I,Z05,54,542751
AVP1,82-18-B02,211859,22.0,I,Z05,54,542751
AVP1,82-18-B03,1044414,15.0,I,Z05,54,542751
AVP1,82-18-B04,332445,11.0,I,Z05,54,542751
AVP1,82-18-B05,1052998,53.0,I,Z05,54,542751
AVP1,82-18-B06,189109,73.0,I,Z05,54,542751
AVP1,82-18-B07,720614,14.0,I,Z05,54,542751
AVP1,82-18-C01,741542,60.0,I,Z05,54,542754
AVP1,82-18-C02,127457,12.0,I,Z05,54,542753
AVP1,82-19-A01,105281,25.0,I,Z05,54,542732
AVP1,82-19-A02,364657,62.0,I,Z05,54,542731
AVP1,82-19-B01,103189,59.0,I,Z05,54,542733
AVP1,82-19-B02,139335,36.0,I,Z05,54,542733
AVP1,82-19-B03,155751,46.0,I,Z05,54,542733
AVP1,82-19-B04,1376950,84.0,I,Z05,54,542733
AVP1,82-19-B05,284888,21.0,I,Z05,54,542733
AVP1,82-19-B06,534742,34.0,I,Z05,54,542733
AVP1,82-19-B07,125741,2.0,I,Z05,54,542733
AVP1,82-19-B08,241442,32.0,I,Z05,54,542733
AVP1,82-19-B09,1370982,2.0,I,Z05,54,542733
AVP1,82-19-B10,178008,3.0,I,Z05,54,542733
AVP1,82-19-B11,336565,31.0,I,Z05,54,542733
AVP1,82-19-B12,725718,9.0,I,Z05,54,542733
AVP1,82-19-B13,845342,24.0,I,Z05,54,542733
AVP1,82-19-B14,309232,13.0,I,Z05,54,542733
AVP1,82-19-B15,1383574,100.0,I,Z05,54,542733
AVP1,82-19-B16,155818,21.0,I,Z05,54,542733
AVP1,82-19-C01,1329182,192.0,I,Z05,54,542736
AVP1,82-19-C02,353638,1.0,I,Z05,54,542735
AVP1,82-20-A01,169770,44.0,I,Z05,54,542720
AVP1,82-20-A02,667318,5.0,I,Z05,54,542719
AVP1,82-20-B01,324541,35.0,I,Z05,54,542721
AVP1,82-20-B02,1259822,24.0,I,Z05,54,542721
AVP1,82-20-B03,690718,9.0,I,Z05,54,542721
AVP1,82-20-B04,83729,10.0,I,Z05,54,542721
AVP1,82-20-B05,64786,9.0,I,Z05,54,542721
AVP1,82-20-B06,369414,14.0,I,Z05,54,542721
AVP1,82-20-B07,694726,23.0,I,Z05,54,542721
AVP1,82-20-B08,195606,9.0,I,Z05,54,542721
AVP1,82-20-B09,133863,22.0,I,Z05,54,542721
AVP1,82-20-B10,784510,16.0,I,Z05,54,542721
AVP1,82-20-B11,750702,23.0,I,Z05,54,542721
AVP1,82-20-B12,639326,13.0,I,Z05,54,542721
AVP1,82-20-B13,791102,8.0,I,Z05,54,542721
AVP1,82-20-B14,324549,12.0,I,Z05,54,542721
AVP1,82-20-B15,1172070,77.0,I,Z05,54,542721
AVP1,82-20-B16,1327798,4.0,I,Z05,54,542721
AVP1,82-20-B17,259164,1.0,I,Z05,54,542721
AVP1,82-20-B18,1441486,82.0,I,Z05,54,542721
AVP1,82-20-B19,135656,5.0,I,Z05,54,542721
AVP1,82-20-B20,245857,14.0,I,Z05,54,542721
AVP1,82-20-B21,259439,8.0,I,Z05,54,542721
AVP1,82-20-B22,762918,1.0,I,Z05,54,542721
AVP1,82-20-B23,1268718,18.0,I,Z05,54,542721
AVP1,82-20-B24,126049,23.0,I,Z05,54,542721
AVP1,82-20-C01,1067126,9.0,I,Z05,54,542724
AVP1,82-20-C02,160340,176.0,I,Z05,54,542723
AVP1,82-21-A01,229009,139.0,I,Z05,54,542701
